student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,exam_score,part_time_job_No,part_time_job_Yes,extracurricular_participation_No,extracurricular_participation_Yes
0.026026026026026026,0.7142857142857144,0.5,0.24096385542168672,0.11111111111111112,0.09259259259259259,0.6318181818181818,0.4852941176470588,0.5,0.6666666666666666,0.0,1.0,0.3333333333333333,73.5,1.0,0.0,1.0,0.0
0.02702702702702703,0.1428571428571428,0.5,0.38554216867469876,0.3055555555555556,0.5185185185185185,0.7295454545454543,0.23529411764705882,0.0,0.8333333333333333,0.0,0.0,0.2222222222222222,71.1,0.0,1.0,1.0,0.0
0.028028028028028028,1.0,0.5,0.5180722891566264,0.2777777777777778,0.5185185185185185,0.5090909090909093,0.7205882352941175,0.5,0.8333333333333333,0.5,1.0,0.2222222222222222,82.8,0.0,1.0,0.0,1.0
0.029029029029029027,0.4285714285714284,0.0,0.24096385542168672,0.4444444444444445,0.7037037037037036,0.6045454545454545,0.5147058823529411,1.0,1.0,0.5,1.0,1.0,75.7,0.0,1.0,0.0,1.0
0.03003003003003003,0.5714285714285716,0.0,0.4457831325301205,0.08333333333333333,0.24074074074074073,0.4454545454545453,0.6323529411764706,0.0,0.3333333333333333,1.0,0.0,0.4444444444444445,70.6,1.0,0.0,1.0,0.0
0.031031031031031032,0.0,1.0,0.18072289156626503,0.4305555555555556,0.48148148148148145,0.9136363636363638,0.7058823529411764,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,51.3,0.0,1.0,0.0,1.0
0.03203203203203203,0.4285714285714284,1.0,0.3132530120481927,0.6805555555555556,0.7962962962962962,0.593181818181818,0.5441176470588236,0.5,0.5,0.0,0.5,0.6666666666666665,52.1,1.0,0.0,1.0,0.0
0.03303303303303303,0.1428571428571428,0.0,0.48192771084337344,0.125,0.20370370370370372,0.9886363636363635,0.3823529411764705,1.0,0.3333333333333333,0.5,0.0,0.4444444444444445,70.7,1.0,0.0,1.0,0.0
0.03403403403403403,0.7142857142857144,0.0,0.1325301204819277,0.37500000000000006,0.018518518518518517,1.0000000000000002,0.6617647058823528,0.0,0.16666666666666666,0.5,0.5,0.3333333333333333,51.2,1.0,0.0,1.0,0.0
0.035035035035035036,0.5714285714285716,0.0,0.5060240963855421,0.2361111111111111,0.0,0.6409090909090911,0.4852941176470588,0.5,0.16666666666666666,0.0,0.0,0.2222222222222222,72.6,0.0,1.0,1.0,0.0
0.036036036036036036,0.4285714285714284,0.0,0.4216867469879518,0.4166666666666667,0.48148148148148145,0.4295454545454547,0.6029411764705881,0.0,0.5,0.5,0.5,0.3333333333333333,70.7,1.0,0.0,1.0,0.0
0.037037037037037035,0.0,0.5,0.5180722891566264,0.3472222222222222,0.0,0.18409090909090908,0.10294117647058815,0.5,0.0,0.5,0.0,0.1111111111111111,59.4,0.0,1.0,1.0,0.0
0.03803803803803804,0.0,0.5,0.45783132530120474,0.2361111111111111,0.25925925925925924,0.32499999999999996,0.5588235294117647,1.0,0.0,0.0,0.5,0.0,58.1,1.0,0.0,1.0,0.0
0.03903903903903904,0.2857142857142856,0.5,0.6626506024096385,0.4305555555555556,0.4259259259259259,0.34772727272727266,0.3676470588235294,0.5,0.16666666666666666,0.5,0.0,0.2222222222222222,82.3,1.0,0.0,1.0,0.0
0.04004004004004004,0.2857142857142856,0.0,0.4457831325301205,0.6527777777777778,0.37037037037037035,0.9727272727272729,0.7794117647058822,0.5,1.0,0.0,0.5,0.1111111111111111,69.7,1.0,0.0,1.0,0.0
0.04104104104104104,0.8571428571428572,0.0,0.34939759036144574,0.3194444444444444,0.4259259259259259,0.6863636363636365,0.588235294117647,0.5,1.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0
0.04204204204204204,0.1428571428571428,0.5,0.4457831325301205,0.4722222222222222,0.37037037037037035,0.7477272727272728,0.5294117647058822,0.0,0.5,0.5,1.0,0.0,63.5,1.0,0.0,0.0,1.0
0.043043043043043044,1.0,0.0,0.5180722891566264,0.125,0.5925925925925926,0.15454545454545454,0.5735294117647058,1.0,0.0,0.0,0.5,0.1111111111111111,65.7,1.0,0.0,1.0,0.0
0.044044044044044044,0.4285714285714284,0.0,0.4337349397590361,0.19444444444444445,0.14814814814814814,0.38636363636363646,0.30882352941176466,0.5,0.6666666666666666,0.5,1.0,0.8888888888888888,78.5,1.0,0.0,1.0,0.0
0.04504504504504504,0.4285714285714284,0.5,0.4337349397590361,0.4305555555555556,0.20370370370370372,0.8613636363636366,0.7647058823529411,0.0,0.16666666666666666,0.0,0.0,0.4444444444444445,75.1,1.0,0.0,0.0,1.0
0.04604604604604605,1.0,0.5,0.28915662650602403,0.5972222222222222,0.18518518518518517,0.7250000000000003,0.838235294117647,1.0,0.8333333333333333,0.5,0.0,0.8888888888888888,71.0,1.0,0.0,0.0,1.0
0.04704704704704705,0.8571428571428572,0.0,0.3012048192771084,0.4027777777777778,0.5,0.625,0.5588235294117647,0.5,0.6666666666666666,0.5,0.5,0.7777777777777777,59.7,1.0,0.0,0.0,1.0
0.04804804804804805,0.7142857142857144,0.0,0.16867469879518068,0.2916666666666667,0.5185185185185185,0.7863636363636364,0.7647058823529411,0.0,0.5,0.0,0.5,0.5555555555555556,52.6,1.0,0.0,1.0,0.0
0.04904904904904905,0.7142857142857144,0.0,0.7349397590361445,0.3472222222222222,0.4259259259259259,1.0000000000000002,0.3823529411764705,1.0,0.8333333333333333,0.5,0.0,0.0,96.5,1.0,0.0,1.0,0.0
0.050050050050050046,0.8571428571428572,0.0,0.19277108433734938,0.1388888888888889,0.5740740740740741,0.6090909090909091,0.338235294117647,0.0,0.6666666666666666,1.0,0.5,1.0,62.0,1.0,0.0,0.0,1.0
0.05105105105105105,0.7142857142857144,0.0,0.3012048192771084,0.4444444444444445,0.09259259259259259,0.675,0.4852941176470588,1.0,0.0,0.5,0.0,0.4444444444444445,59.7,1.0,0.0,1.0,0.0
0.05205205205205205,0.2857142857142856,0.0,0.28915662650602403,0.5,0.6666666666666666,0.7022727272727274,0.5588235294117647,0.0,1.0,0.5,0.0,0.0,48.4,1.0,0.0,1.0,0.0
0.05305305305305305,0.4285714285714284,0.0,0.5783132530120481,0.2777777777777778,0.6481481481481481,1.0000000000000002,0.41176470588235287,0.5,0.0,0.0,0.5,0.6666666666666665,70.6,1.0,0.0,0.0,1.0
0.05405405405405406,0.8571428571428572,0.0,0.37349397590361444,0.2638888888888889,0.48148148148148145,0.18181818181818188,0.5735294117647058,0.0,0.8333333333333333,0.5,0.5,1.0,68.1,0.0,1.0,1.0,0.0
0.055055055055055056,0.4285714285714284,0.5,0.6506024096385542,0.3888888888888889,0.7037037037037036,0.8136363636363637,0.5441176470588236,0.5,0.3333333333333333,0.5,0.5,0.7777777777777777,87.2,1.0,0.0,1.0,0.0
0.056056056056056056,1.0,0.5,0.3012048192771084,0.2777777777777778,0.0,0.6340909090909093,0.30882352941176466,0.5,1.0,0.0,0.0,0.7777777777777777,66.7,1.0,0.0,1.0,0.0
0.057057057057057055,0.0,0.5,0.4698795180722891,0.3333333333333333,0.2222222222222222,0.7886363636363638,0.5735294117647058,0.5,0.16666666666666666,0.0,0.0,0.6666666666666665,75.2,1.0,0.0,0.0,1.0
0.058058058058058054,0.2857142857142856,0.0,0.2650602409638554,0.6944444444444444,0.18518518518518517,0.5090909090909093,0.6323529411764706,1.0,0.8333333333333333,1.0,0.0,0.1111111111111111,46.4,1.0,0.0,0.0,1.0
0.05905905905905906,0.5714285714285716,0.0,0.8072289156626505,0.3055555555555556,0.48148148148148145,0.6477272727272727,0.5147058823529411,0.5,0.5,1.0,0.0,0.4444444444444445,97.1,1.0,0.0,0.0,1.0
0.06006006006006006,0.2857142857142856,0.0,0.2048192771084337,0.2916666666666667,0.1111111111111111,0.8204545454545455,0.6911764705882353,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,61.2,0.0,1.0,1.0,0.0
0.06106106106106106,0.8571428571428572,0.5,0.48192771084337344,0.2361111111111111,0.48148148148148145,1.0000000000000002,0.2647058823529412,0.0,0.6666666666666666,0.0,0.5,0.4444444444444445,75.0,1.0,0.0,1.0,0.0
0.062062062062062065,0.5714285714285716,0.5,0.5421686746987951,0.4722222222222222,0.611111111111111,0.843181818181818,0.5735294117647058,0.5,1.0,0.5,0.5,1.0,94.7,0.0,1.0,1.0,0.0
0.06306306306306306,0.0,0.5,0.49397590361445776,0.3194444444444444,0.48148148148148145,0.46590909090909105,0.2794117647058823,0.0,0.5,0.0,0.0,0.8888888888888888,77.6,0.0,1.0,1.0,0.0
0.06406406406406406,0.8571428571428572,0.5,0.38554216867469876,0.2361111111111111,0.3888888888888889,0.5636363636363637,0.29411764705882354,0.5,0.5,0.5,1.0,0.3333333333333333,68.6,1.0,0.0,0.0,1.0
0.06506506506506507,0.1428571428571428,0.0,0.3975903614457831,0.5694444444444444,0.12962962962962962,0.5568181818181819,0.3676470588235294,1.0,0.0,1.0,0.5,0.7777777777777777,69.6,1.0,0.0,1.0,0.0
0.06606606606606606,0.4285714285714284,0.5,0.4337349397590361,0.5833333333333334,0.16666666666666666,0.25,0.3235294117647059,0.5,0.6666666666666666,0.0,0.0,0.7777777777777777,66.5,1.0,0.0,1.0,0.0
0.06706706706706707,0.0,0.5,0.3975903614457831,0.25,0.5925925925925926,0.5840909090909092,0.3823529411764705,1.0,0.0,1.0,0.5,0.1111111111111111,62.2,1.0,0.0,1.0,0.0
0.06806806806806806,0.4285714285714284,0.0,0.5903614457831325,0.041666666666666664,0.5,0.825,0.44117647058823534,0.5,0.0,0.0,1.0,0.5555555555555556,82.1,0.0,1.0,1.0,0.0
0.06906906906906907,0.7142857142857144,0.5,0.8192771084337348,0.513888888888889,0.3333333333333333,0.37045454545454537,0.6323529411764706,1.0,1.0,1.0,0.0,0.4444444444444445,100.0,1.0,0.0,1.0,0.0
0.07007007007007007,0.1428571428571428,0.0,0.3253012048192771,0.2361111111111111,0.24074074074074073,0.8977272727272727,0.4264705882352941,1.0,0.3333333333333333,0.0,0.5,0.1111111111111111,59.7,1.0,0.0,0.0,1.0
0.07107107107107107,0.1428571428571428,0.0,0.16867469879518068,0.4722222222222222,0.0,0.7704545454545457,0.20588235294117635,0.0,0.0,0.5,1.0,1.0,55.1,1.0,0.0,0.0,1.0
0.07207207207207207,0.0,0.5,0.4096385542168674,0.01388888888888889,0.1111111111111111,0.4931818181818184,0.6911764705882353,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,77.1,1.0,0.0,0.0,1.0
0.07307307307307308,0.1428571428571428,0.0,0.891566265060241,0.5,0.7222222222222222,0.6272727272727272,0.338235294117647,0.0,0.5,0.5,0.0,0.6666666666666665,97.7,1.0,0.0,0.0,1.0
0.07407407407407407,0.5714285714285716,0.0,0.2771084337349397,0.1388888888888889,0.07407407407407407,1.0000000000000002,0.4705882352941177,0.0,1.0,0.5,0.5,0.0,66.9,1.0,0.0,1.0,0.0
0.07507507507507508,0.1428571428571428,0.0,0.7228915662650601,0.4722222222222222,0.37037037037037035,0.825,0.5588235294117647,0.0,0.0,0.0,0.5,0.8888888888888888,99.9,0.0,1.0,0.0,1.0
0.07607607607607608,0.4285714285714284,0.5,0.7228915662650601,0.3472222222222222,0.537037037037037,0.6613636363636364,0.5147058823529411,1.0,0.8333333333333333,0.0,0.0,1.0,100.0,1.0,0.0,0.0,1.0
0.07707707707707707,0.4285714285714284,0.0,0.3253012048192771,0.19444444444444445,0.07407407407407407,0.6045454545454545,0.6764705882352939,0.0,0.16666666666666666,0.0,1.0,0.0,57.2,1.0,0.0,1.0,0.0
0.07807807807807808,0.8571428571428572,0.0,0.5301204819277108,0.2777777777777778,0.37037037037037035,0.6772727272727272,0.5735294117647058,0.5,0.6666666666666666,1.0,0.5,0.4444444444444445,77.3,0.0,1.0,1.0,0.0
0.07907907907907907,0.4285714285714284,0.5,0.7108433734939759,0.4583333333333333,0.5185185185185185,0.5431818181818184,0.338235294117647,0.5,0.5,1.0,0.0,0.6666666666666665,91.6,0.0,1.0,1.0,0.0
0.08008008008008008,0.8571428571428572,0.5,0.34939759036144574,0.36111111111111116,0.3333333333333333,0.18181818181818188,0.8676470588235292,0.5,1.0,0.5,0.5,0.7777777777777777,70.7,1.0,0.0,1.0,0.0
0.08108108108108109,0.4285714285714284,1.0,0.38554216867469876,0.4444444444444445,0.9259259259259258,1.0000000000000002,0.5147058823529411,0.5,0.8333333333333333,0.5,1.0,0.1111111111111111,57.6,1.0,0.0,1.0,0.0
0.08208208208208208,0.5714285714285716,0.0,0.3132530120481927,0.6805555555555556,0.0,0.6954545454545453,0.45588235294117646,0.0,1.0,0.5,1.0,0.3333333333333333,60.2,0.0,1.0,1.0,0.0
0.08308308308308308,1.0,0.5,0.24096385542168672,0.08333333333333333,0.5555555555555556,0.7500000000000002,0.6617647058823528,1.0,1.0,0.5,0.5,0.1111111111111111,50.5,1.0,0.0,0.0,1.0
0.08408408408408408,0.8571428571428572,0.0,0.3012048192771084,0.6111111111111112,0.2962962962962963,0.6454545454545457,0.5294117647058822,0.0,0.8333333333333333,0.0,0.0,0.3333333333333333,51.3,1.0,0.0,1.0,0.0
0.08508508508508508,0.2857142857142856,0.5,0.2048192771084337,0.36111111111111116,0.48148148148148145,0.49090909090909074,0.5588235294117647,0.5,0.6666666666666666,0.0,0.5,0.5555555555555556,53.5,1.0,0.0,1.0,0.0
0.08608608608608609,0.7142857142857144,0.5,0.4337349397590361,0.19444444444444445,0.4259259259259259,0.615909090909091,0.9264705882352942,0.5,0.8333333333333333,0.0,1.0,0.5555555555555556,79.2,1.0,0.0,1.0,0.0
0.08708708708708708,0.0,0.5,0.2771084337349397,0.125,0.18518518518518517,0.2954545454545454,0.44117647058823534,0.0,0.16666666666666666,1.0,0.0,0.1111111111111111,47.2,1.0,0.0,0.0,1.0
0.08808808808808809,0.4285714285714284,0.5,0.4698795180722891,0.3194444444444444,0.3888888888888889,1.0000000000000002,0.4264705882352941,1.0,1.0,0.0,0.5,0.3333333333333333,73.4,1.0,0.0,1.0,0.0
0.0890890890890891,0.1428571428571428,0.5,0.14457831325301201,0.5,0.0,0.37954545454545463,0.49999999999999994,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,41.1,1.0,0.0,0.0,1.0
0.09009009009009009,1.0,0.5,0.48192771084337344,0.3194444444444444,0.4629629629629629,0.42500000000000004,0.6764705882352939,0.0,1.0,0.0,0.5,0.0,77.8,1.0,0.0,1.0,0.0
0.09109109109109109,0.4285714285714284,0.0,0.5783132530120481,0.5972222222222222,0.3888888888888889,0.5590909090909091,0.2205882352941177,0.0,0.8333333333333333,0.5,0.0,0.1111111111111111,63.4,1.0,0.0,1.0,0.0
0.0920920920920921,0.1428571428571428,0.5,0.06024096385542168,0.11111111111111112,0.4629629629629629,0.9522727272727274,0.1323529411764705,1.0,0.6666666666666666,0.5,0.5,0.2222222222222222,43.9,0.0,1.0,1.0,0.0
0.09309309309309309,0.7142857142857144,0.5,0.49397590361445776,0.3472222222222222,0.5555555555555556,0.6613636363636364,0.3823529411764705,0.5,0.6666666666666666,0.5,0.5,0.4444444444444445,70.2,1.0,0.0,1.0,0.0
0.0940940940940941,0.7142857142857144,0.0,0.6385542168674698,0.1388888888888889,0.40740740740740744,0.3772727272727272,0.19117647058823523,0.0,0.0,0.5,0.0,0.7777777777777777,81.3,1.0,0.0,1.0,0.0
0.09509509509509509,0.7142857142857144,0.5,0.2048192771084337,0.4027777777777778,0.37037037037037035,0.9431818181818181,0.41176470588235287,0.5,0.0,0.5,0.5,0.5555555555555556,50.2,1.0,0.0,1.0,0.0
0.0960960960960961,0.1428571428571428,0.0,0.7228915662650601,0.5,0.14814814814814814,0.825,0.5735294117647058,0.5,0.0,0.5,0.5,0.2222222222222222,87.9,1.0,0.0,1.0,0.0
0.0970970970970971,0.4285714285714284,0.5,0.49397590361445776,0.2777777777777778,0.18518518518518517,0.781818181818182,0.3235294117647059,0.5,0.8333333333333333,0.0,0.0,0.5555555555555556,80.9,1.0,0.0,1.0,0.0
0.0980980980980981,0.7142857142857144,0.5,0.28915662650602403,0.0,0.5740740740740741,0.822727272727273,0.23529411764705882,0.5,0.5,0.0,0.5,0.6666666666666665,63.9,1.0,0.0,0.0,1.0
0.0990990990990991,0.5714285714285716,0.5,0.4096385542168674,0.37500000000000006,0.6296296296296295,1.0000000000000002,0.49999999999999994,0.5,0.16666666666666666,0.5,0.5,0.5555555555555556,65.6,1.0,0.0,1.0,0.0
0.10010010010010009,0.8571428571428572,0.5,0.5180722891566264,0.4166666666666667,0.2777777777777778,1.0000000000000002,0.6323529411764706,0.5,0.8333333333333333,0.5,0.0,1.0,93.2,1.0,0.0,0.0,1.0
0.1011011011011011,0.1428571428571428,0.5,0.4337349397590361,0.4166666666666667,0.3518518518518518,0.5022727272727272,0.19117647058823523,0.5,1.0,0.0,0.0,0.5555555555555556,74.0,1.0,0.0,1.0,0.0
0.1021021021021021,0.1428571428571428,0.5,0.5180722891566264,0.5555555555555556,0.14814814814814814,1.0000000000000002,0.6323529411764706,0.0,0.0,0.5,0.0,0.0,60.8,1.0,0.0,1.0,0.0
0.1031031031031031,0.4285714285714284,0.5,0.25301204819277107,0.16666666666666666,0.5740740740740741,0.7454545454545454,0.6323529411764706,0.5,0.6666666666666666,1.0,0.0,0.2222222222222222,50.4,1.0,0.0,1.0,0.0
0.1041041041041041,0.1428571428571428,0.5,0.45783132530120474,0.4583333333333333,0.4629629629629629,0.7727272727272727,0.6470588235294117,0.5,0.8333333333333333,0.0,0.5,0.6666666666666665,74.3,1.0,0.0,1.0,0.0
0.10510510510510511,0.1428571428571428,0.5,0.16867469879518068,0.5416666666666666,0.7222222222222222,0.2749999999999999,0.7058823529411764,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,32.8,0.0,1.0,0.0,1.0
0.1061061061061061,0.7142857142857144,0.5,0.3975903614457831,0.05555555555555556,0.14814814814814814,0.6204545454545454,0.8676470588235292,0.5,1.0,0.5,0.5,0.3333333333333333,82.3,1.0,0.0,0.0,1.0
0.10710710710710711,0.4285714285714284,0.5,0.25301204819277107,0.4027777777777778,0.25925925925925924,0.4750000000000001,0.4264705882352941,0.0,0.6666666666666666,0.5,0.0,0.6666666666666665,60.4,1.0,0.0,1.0,0.0
0.10810810810810811,0.7142857142857144,0.0,0.28915662650602403,0.2638888888888889,0.3888888888888889,0.8477272727272729,0.49999999999999994,1.0,0.6666666666666666,0.5,0.0,0.8888888888888888,60.0,1.0,0.0,0.0,1.0
0.1091091091091091,0.8571428571428572,0.0,0.6506024096385542,0.3333333333333333,0.4629629629629629,0.9022727272727276,0.41176470588235287,0.0,0.3333333333333333,0.5,0.5,0.1111111111111111,77.5,1.0,0.0,1.0,0.0
0.11011011011011011,1.0,0.5,0.6144578313253011,0.4027777777777778,0.2962962962962963,0.1886363636363637,0.4852941176470588,0.0,0.5,0.0,0.0,0.8888888888888888,86.5,1.0,0.0,0.0,1.0
0.1111111111111111,0.8571428571428572,0.0,0.5301204819277108,0.2638888888888889,0.14814814814814814,0.6545454545454545,0.75,0.5,0.16666666666666666,0.5,0.0,0.2222222222222222,76.9,1.0,0.0,1.0,0.0
0.11211211211211211,1.0,0.0,0.22891566265060237,0.2361111111111111,0.5185185185185185,0.9136363636363638,0.25000000000000006,0.0,0.16666666666666666,0.0,1.0,0.5555555555555556,43.9,1.0,0.0,0.0,1.0
0.11311311311311312,0.7142857142857144,0.5,0.36144578313253006,0.3472222222222222,0.48148148148148145,0.615909090909091,0.338235294117647,0.0,0.0,0.0,0.0,0.3333333333333333,51.3,1.0,0.0,1.0,0.0
0.11411411411411411,0.8571428571428572,0.0,0.6385542168674698,0.16666666666666666,0.14814814814814814,0.825,0.7352941176470587,0.0,0.3333333333333333,0.5,0.0,0.0,83.3,1.0,0.0,1.0,0.0
0.11511511511511512,0.4285714285714284,0.0,0.4457831325301205,0.16666666666666666,0.611111111111111,0.7386363636363635,0.6617647058823528,1.0,0.8333333333333333,0.5,0.5,0.8888888888888888,82.7,1.0,0.0,1.0,0.0
0.11611611611611611,0.0,0.5,0.8433734939759036,0.4583333333333333,0.5740740740740741,0.7363636363636366,0.4264705882352941,0.5,0.8333333333333333,0.5,0.0,0.5555555555555556,94.8,1.0,0.0,0.0,1.0
0.11711711711711711,0.7142857142857144,0.5,0.49397590361445776,0.1527777777777778,0.3518518518518518,0.5977272727272727,0.6323529411764706,0.5,0.16666666666666666,0.5,0.5,0.7777777777777777,80.8,1.0,0.0,1.0,0.0
0.11811811811811812,1.0,0.0,0.45783132530120474,0.4583333333333333,0.3518518518518518,0.38181818181818183,0.5441176470588236,1.0,0.5,0.0,0.5,0.1111111111111111,58.3,1.0,0.0,0.0,1.0
0.11911911911911911,0.5714285714285716,0.0,0.36144578313253006,0.4305555555555556,0.4444444444444444,0.40454545454545454,0.75,0.0,0.6666666666666666,0.5,0.0,0.6666666666666665,66.3,0.0,1.0,1.0,0.0
0.12012012012012012,1.0,0.5,0.4457831325301205,0.05555555555555556,0.16666666666666666,0.8204545454545455,0.49999999999999994,0.0,1.0,0.0,0.0,0.5555555555555556,87.9,1.0,0.0,1.0,0.0
0.12112112112112113,0.5714285714285716,0.5,0.3975903614457831,0.2361111111111111,0.3333333333333333,0.6636363636363638,0.6617647058823528,1.0,0.0,0.5,0.5,0.1111111111111111,60.5,1.0,0.0,1.0,0.0
0.12212212212212212,0.1428571428571428,0.5,0.5542168674698794,0.5416666666666666,0.0,0.6272727272727272,0.9558823529411764,1.0,0.5,0.5,0.5,0.1111111111111111,84.8,1.0,0.0,1.0,0.0
