age,gender,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,exam_score,total_screen_time,lifestyle_score,study_effectivness,part_time_job_No,part_time_job_Yes,extracurricular_participation_No,extracurricular_participation_Yes
0.2857142857142856,0.0,0.5542168674698794,0.513888888888889,0.14814814814814814,0.49090909090909074,0.3823529411764705,0.0,0.16666666666666666,0.5,0.5,0.2222222222222222,63.3,0.4343434343434343,0.20967741935483875,0.47251932648522704,1.0,0.0,1.0,0.0
0.8571428571428572,0.5,0.4698795180722891,0.3333333333333333,0.4629629629629629,0.3568181818181819,0.6911764705882353,0.0,0.3333333333333333,0.0,0.0,0.0,74.4,0.47474747474747475,0.26881720430107525,0.3701551413745632,1.0,0.0,1.0,0.0
0.2857142857142856,0.0,0.4457831325301205,0.2916666666666667,0.07407407407407407,0.5704545454545453,0.19117647058823523,0.0,0.16666666666666666,0.0,0.5,0.8888888888888888,76.9,0.23232323232323235,0.4623655913978495,0.3972122206925765,0.0,1.0,1.0,0.0
0.2857142857142856,0.0,0.4096385542168674,0.37500000000000006,0.5,0.7568181818181816,0.2205882352941177,0.0,0.6666666666666666,0.0,0.5,1.0,75.8,0.5252525252525253,0.6881720430107529,0.40191146881287726,1.0,0.0,1.0,0.0
1.0,0.5,0.28915662650602403,0.20833333333333334,0.12962962962962962,0.7136363636363638,0.5147058823529411,1.0,1.0,0.0,0.0,0.8888888888888888,78.9,0.20202020202020204,0.8494623655913979,0.2776659959758552,1.0,0.0,1.0,0.0
0.5714285714285716,0.5,0.37349397590361444,0.6944444444444444,0.18518518518518517,0.9431818181818181,0.4852941176470588,0.5,1.0,0.5,0.0,0.6666666666666665,74.0,0.5858585858585859,0.7311827956989249,0.4000979561580006,1.0,0.0,1.0,0.0
0.4285714285714284,0.5,0.12048192771084336,0.08333333333333333,0.037037037037037035,0.8386363636363636,0.35294117647058815,1.0,0.5,0.5,1.0,0.7777777777777777,55.2,0.06060606060606061,0.5752688172043012,0.12297469024674361,1.0,0.0,0.0,1.0
1.0,0.0,0.4096385542168674,0.37500000000000006,0.2222222222222222,0.8795454545454546,0.6323529411764706,1.0,0.0,0.5,0.0,0.0,70.8,0.37373737373737376,0.13978494623655918,0.42621518585195384,1.0,0.0,0.0,1.0
1.0,1.0,0.24096385542168672,0.6805555555555556,0.537037037037037,0.7340909090909091,0.5735294117647058,0.5,0.3333333333333333,0.5,0.5,0.4444444444444445,43.9,0.7676767676767677,0.4408602150537635,0.23377104733665147,0.0,1.0,1.0,0.0
0.2857142857142856,0.5,0.21686746987951805,0.3472222222222222,0.4444444444444444,0.34318181818181803,0.6323529411764706,0.0,0.16666666666666666,0.5,0.0,0.1111111111111111,45.3,0.47474747474747475,0.24731182795698925,0.16941120406650428,1.0,0.0,1.0,0.0
0.7142857142857144,0.0,0.45783132530120474,0.3194444444444444,0.537037037037037,0.6136363636363638,0.4705882352941177,0.5,0.5,1.0,0.5,0.0,58.5,0.505050505050505,0.24193548387096775,0.4175050301810865,1.0,0.0,1.0,0.0
0.5714285714285716,0.5,0.6746987951807227,0.2916666666666667,0.4444444444444444,0.9000000000000001,0.588235294117647,0.0,0.16666666666666666,0.5,0.5,0.2222222222222222,82.5,0.4343434343434343,0.28494623655913975,0.7086730911786507,1.0,0.0,1.0,0.0
0.1428571428571428,1.0,0.5903614457831325,0.3194444444444444,0.1111111111111111,0.6477272727272727,0.41176470588235287,0.0,0.5,0.5,0.0,0.6666666666666665,98.7,0.2727272727272727,0.5430107526881721,0.5480911786508524,1.0,0.0,1.0,0.0
1.0,0.0,0.1325301204819277,0.5694444444444444,0.25925925925925924,0.7727272727272727,0.8529411764705881,0.0,1.0,0.0,0.5,0.0,43.7,0.5353535353535354,0.5430107526881721,0.13104945462247167,0.0,1.0,1.0,0.0
0.4285714285714284,0.0,0.24096385542168672,0.0,0.16666666666666666,0.5863636363636364,0.338235294117647,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,54.9,0.0707070707070707,0.30107526881720437,0.2165625330932966,0.0,1.0,1.0,0.0
0.7142857142857144,0.5,0.5903614457831325,0.5972222222222222,0.611111111111111,0.42500000000000004,0.8529411764705881,0.0,0.16666666666666666,0.5,0.0,0.1111111111111111,69.9,0.7474747474747474,0.32795698924731187,0.48452557449962935,1.0,0.0,0.0,1.0
0.7142857142857144,0.5,0.24096385542168672,0.11111111111111112,0.09259259259259259,0.6318181818181818,0.4852941176470588,0.5,0.6666666666666666,0.0,1.0,0.3333333333333333,73.5,0.11111111111111112,0.4623655913978495,0.2218574605527904,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.38554216867469876,0.3055555555555556,0.5185185185185185,0.7295454545454543,0.23529411764705882,0.0,0.8333333333333333,0.0,0.0,0.2222222222222222,71.1,0.48484848484848486,0.3709677419354839,0.37318648734512333,0.0,1.0,1.0,0.0
1.0,0.5,0.5180722891566264,0.2777777777777778,0.5185185185185185,0.5090909090909093,0.7205882352941175,0.5,0.8333333333333333,0.5,1.0,0.2222222222222222,82.8,0.4646464646464646,0.5483870967741937,0.44625648628613784,0.0,1.0,0.0,1.0
0.4285714285714284,0.0,0.24096385542168672,0.4444444444444445,0.7037037037037036,0.6045454545454545,0.5147058823529411,1.0,1.0,0.5,1.0,1.0,75.7,0.6868686868686869,0.9032258064516131,0.2186805040770941,0.0,1.0,0.0,1.0
0.5714285714285716,0.0,0.4457831325301205,0.08333333333333333,0.24074074074074073,0.4454545454545453,0.6323529411764706,0.0,0.3333333333333333,1.0,0.0,0.4444444444444445,70.6,0.1717171717171717,0.4623655913978495,0.3702742772424017,1.0,0.0,1.0,0.0
0.0,1.0,0.18072289156626503,0.4305555555555556,0.48148148148148145,0.9136363636363638,0.7058823529411764,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,51.3,0.5555555555555556,0.4892473118279571,0.19101450810123902,0.0,1.0,0.0,1.0
0.4285714285714284,1.0,0.3132530120481927,0.6805555555555556,0.7962962962962962,0.593181818181818,0.5441176470588236,0.5,0.5,0.0,0.5,0.6666666666666665,52.1,0.909090909090909,0.5913978494623656,0.28256380387588687,1.0,0.0,1.0,0.0
0.1428571428571428,0.0,0.48192771084337344,0.125,0.20370370370370372,0.9886363636363635,0.3823529411764705,1.0,0.3333333333333333,0.5,0.0,0.4444444444444445,70.7,0.18181818181818182,0.3709677419354839,0.5268452822196336,1.0,0.0,1.0,0.0
0.7142857142857144,0.0,0.1325301204819277,0.37500000000000006,0.018518518518518517,1.0000000000000002,0.6617647058823528,0.0,0.16666666666666666,0.5,0.5,0.3333333333333333,51.2,0.26262626262626265,0.3655913978494624,0.14561050513607965,1.0,0.0,1.0,0.0
0.5714285714285716,0.0,0.5060240963855421,0.2361111111111111,0.0,0.6409090909090911,0.4852941176470588,0.5,0.16666666666666666,0.0,0.0,0.2222222222222222,72.6,0.15151515151515152,0.24731182795698925,0.4681245366938473,0.0,1.0,1.0,0.0
0.4285714285714284,0.0,0.4216867469879518,0.4166666666666667,0.48148148148148145,0.4295454545454547,0.6029411764705881,0.0,0.5,0.5,0.5,0.3333333333333333,70.7,0.5454545454545454,0.4516129032258065,0.3470163083765752,1.0,0.0,1.0,0.0
0.0,0.5,0.5180722891566264,0.3472222222222222,0.0,0.18409090909090908,0.10294117647058815,0.5,0.0,0.5,0.0,0.1111111111111111,59.4,0.23232323232323235,0.0,0.3648602139150693,0.0,1.0,1.0,0.0
0.0,0.5,0.45783132530120474,0.2361111111111111,0.25925925925925924,0.32499999999999996,0.5588235294117647,1.0,0.0,0.0,0.5,0.0,58.1,0.2929292929292929,0.11290322580645162,0.3536217303822937,1.0,0.0,1.0,0.0
0.2857142857142856,0.5,0.6626506024096385,0.4305555555555556,0.4259259259259259,0.34772727272727266,0.3676470588235294,0.5,0.16666666666666666,0.5,0.0,0.2222222222222222,82.3,0.5252525252525253,0.20430107526881713,0.5191014508101238,1.0,0.0,1.0,0.0
0.2857142857142856,0.0,0.4457831325301205,0.6527777777777778,0.37037037037037035,0.9727272727272729,0.7794117647058822,0.5,1.0,0.0,0.5,0.1111111111111111,69.7,0.6565656565656566,0.5698924731182796,0.48390342052313884,1.0,0.0,1.0,0.0
0.8571428571428572,0.0,0.34939759036144574,0.3194444444444444,0.4259259259259259,0.6863636363636365,0.588235294117647,0.5,1.0,0.0,0.0,0.0,66.0,0.44444444444444436,0.446236559139785,0.33090649158106533,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.4457831325301205,0.4722222222222222,0.37037037037037035,0.7477272727272728,0.5294117647058822,0.0,0.5,0.5,1.0,0.0,63.5,0.5252525252525253,0.26344086021505386,0.4354151223128243,1.0,0.0,0.0,1.0
1.0,0.0,0.5180722891566264,0.125,0.5925925925925926,0.15454545454545454,0.5735294117647058,1.0,0.0,0.0,0.5,0.1111111111111111,65.7,0.393939393939394,0.17204301075268819,0.3574605527904267,1.0,0.0,1.0,0.0
0.4285714285714284,0.0,0.4337349397590361,0.19444444444444445,0.14814814814814814,0.38636363636363646,0.30882352941176466,0.5,0.6666666666666666,0.5,1.0,0.8888888888888888,78.5,0.20202020202020204,0.6666666666666669,0.347876734088743,1.0,0.0,1.0,0.0
0.4285714285714284,0.5,0.4337349397590361,0.4305555555555556,0.20370370370370372,0.8613636363636366,0.7647058823529411,0.0,0.16666666666666666,0.0,0.0,0.4444444444444445,75.1,0.40404040404040403,0.456989247311828,0.44747431960182144,1.0,0.0,0.0,1.0
1.0,0.5,0.28915662650602403,0.5972222222222222,0.18518518518518517,0.7250000000000003,0.838235294117647,1.0,0.8333333333333333,0.5,0.0,0.8888888888888888,71.0,0.5151515151515151,0.9139784946236559,0.27925447421370325,1.0,0.0,0.0,1.0
0.8571428571428572,0.0,0.3012048192771084,0.4027777777777778,0.5,0.625,0.5588235294117647,0.5,0.6666666666666666,0.5,0.5,0.7777777777777777,59.7,0.5454545454545454,0.7043010752688174,0.2763290267923329,1.0,0.0,0.0,1.0
0.7142857142857144,0.0,0.16867469879518068,0.2916666666666667,0.5185185185185185,0.7863636363636364,0.7647058823529411,0.0,0.5,0.0,0.5,0.5555555555555556,52.6,0.47474747474747475,0.6182795698924731,0.1679021497405485,1.0,0.0,1.0,0.0
0.7142857142857144,0.0,0.7349397590361445,0.3472222222222222,0.4259259259259259,1.0000000000000002,0.3823529411764705,1.0,0.8333333333333333,0.5,0.0,0.0,96.5,0.4646464646464646,0.31720430107526887,0.8074764375728052,1.0,0.0,1.0,0.0
0.8571428571428572,0.0,0.19277108433734938,0.1388888888888889,0.5740740740740741,0.6090909090909091,0.338235294117647,0.0,0.6666666666666666,1.0,0.5,1.0,62.0,0.39393939393939387,0.7311827956989249,0.17536799745843482,1.0,0.0,0.0,1.0
0.7142857142857144,0.0,0.3012048192771084,0.4444444444444445,0.09259259259259259,0.675,0.4852941176470588,1.0,0.0,0.5,0.0,0.4444444444444445,59.7,0.35353535353535354,0.30107526881720437,0.2836095520491369,1.0,0.0,1.0,0.0
0.2857142857142856,0.0,0.28915662650602403,0.5,0.6666666666666666,0.7022727272727274,0.5588235294117647,0.0,1.0,0.5,0.0,0.0,48.4,0.7070707070707071,0.435483870967742,0.27607751773800704,1.0,0.0,1.0,0.0
0.4285714285714284,0.0,0.5783132530120481,0.2777777777777778,0.6481481481481481,1.0000000000000002,0.41176470588235287,0.5,0.0,0.0,0.5,0.6666666666666665,70.6,0.5353535353535354,0.3817204301075269,0.6353912951392565,1.0,0.0,0.0,1.0
0.8571428571428572,0.0,0.37349397590361444,0.2638888888888889,0.48148148148148145,0.18181818181818188,0.5735294117647058,0.0,0.8333333333333333,0.5,0.5,1.0,68.1,0.4343434343434343,0.8709677419354841,0.2626284019908927,0.0,1.0,1.0,0.0
0.4285714285714284,0.5,0.6506024096385542,0.3888888888888889,0.7037037037037036,0.8136363636363637,0.5441176470588236,0.5,0.3333333333333333,0.5,0.5,0.7777777777777777,87.2,0.6464646464646464,0.5913978494623656,0.6562003600550672,1.0,0.0,1.0,0.0
1.0,0.5,0.3012048192771084,0.2777777777777778,0.0,0.6340909090909093,0.30882352941176466,0.5,1.0,0.0,0.0,0.7777777777777777,66.7,0.18181818181818182,0.7204301075268819,0.2776527586572064,1.0,0.0,1.0,0.0
0.0,0.5,0.4698795180722891,0.3333333333333333,0.2222222222222222,0.7886363636363638,0.5735294117647058,0.5,0.16666666666666666,0.0,0.0,0.6666666666666665,75.2,0.34343434343434337,0.4946236559139785,0.46824367256168586,1.0,0.0,0.0,1.0
0.2857142857142856,0.0,0.2650602409638554,0.6944444444444444,0.18518518518518517,0.5090909090909093,0.6323529411764706,1.0,0.8333333333333333,1.0,0.0,0.1111111111111111,46.4,0.5858585858585859,0.4623655913978495,0.22831727205337288,1.0,0.0,0.0,1.0
0.5714285714285716,0.0,0.8072289156626505,0.3055555555555556,0.48148148148148145,0.6477272727272727,0.5147058823529411,0.5,0.5,1.0,0.0,0.4444444444444445,97.1,0.4646464646464647,0.4731182795698925,0.7494307952981044,1.0,0.0,0.0,1.0
0.2857142857142856,0.0,0.2048192771084337,0.2916666666666667,0.1111111111111111,0.8204545454545455,0.6911764705882353,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,61.2,0.25252525252525254,0.3763440860215054,0.2072566980832362,0.0,1.0,1.0,0.0
0.8571428571428572,0.5,0.48192771084337344,0.2361111111111111,0.48148148148148145,1.0000000000000002,0.2647058823529412,0.0,0.6666666666666666,0.0,0.5,0.4444444444444445,75.0,0.4141414141414141,0.435483870967742,0.5294927459493805,1.0,0.0,1.0,0.0
0.5714285714285716,0.5,0.5421686746987951,0.4722222222222222,0.611111111111111,0.843181818181818,0.5735294117647058,0.5,1.0,0.5,0.5,1.0,94.7,0.6565656565656565,0.9247311827956991,0.5545774647887323,0.0,1.0,1.0,0.0
0.0,0.5,0.49397590361445776,0.3194444444444444,0.48148148148148145,0.46590909090909105,0.2794117647058823,0.0,0.5,0.0,0.0,0.8888888888888888,77.6,0.47474747474747475,0.6021505376344087,0.4151884994175579,0.0,1.0,1.0,0.0
0.8571428571428572,0.5,0.38554216867469876,0.2361111111111111,0.3888888888888889,0.5636363636363637,0.29411764705882354,0.5,0.5,0.5,1.0,0.3333333333333333,68.6,0.3636363636363636,0.33870967741935487,0.3422641109816795,1.0,0.0,0.0,1.0
0.1428571428571428,0.0,0.3975903614457831,0.5694444444444444,0.12962962962962962,0.5568181818181819,0.3676470588235294,1.0,0.0,1.0,0.5,0.7777777777777777,69.6,0.4646464646464646,0.4193548387096775,0.35164936990363227,1.0,0.0,1.0,0.0
0.4285714285714284,0.5,0.4337349397590361,0.5833333333333334,0.16666666666666666,0.25,0.3235294117647059,0.5,0.6666666666666666,0.0,0.0,0.7777777777777777,66.5,0.49494949494949503,0.6182795698924731,0.31928412580747645,1.0,0.0,1.0,0.0
0.0,0.5,0.3975903614457831,0.25,0.5925925925925926,0.5840909090909092,0.3823529411764705,1.0,0.0,1.0,0.5,0.1111111111111111,62.2,0.48484848484848486,0.10215053763440862,0.3568913480885311,1.0,0.0,1.0,0.0
0.4285714285714284,0.0,0.5903614457831325,0.041666666666666664,0.5,0.825,0.44117647058823534,0.5,0.0,0.0,1.0,0.5555555555555556,82.1,0.2828282828282828,0.33870967741935487,0.5986842105263158,0.0,1.0,1.0,0.0
0.7142857142857144,0.5,0.8192771084337348,0.513888888888889,0.3333333333333333,0.37045454545454537,0.6323529411764706,1.0,1.0,1.0,0.0,0.4444444444444445,100.0,0.5353535353535354,0.6774193548387099,0.6507995340463835,1.0,0.0,1.0,0.0
0.1428571428571428,0.0,0.3253012048192771,0.2361111111111111,0.24074074074074073,0.8977272727272727,0.4264705882352941,1.0,0.3333333333333333,0.0,0.5,0.1111111111111111,59.7,0.2828282828282828,0.22580645161290325,0.3413242613576194,1.0,0.0,0.0,1.0
0.1428571428571428,0.0,0.16867469879518068,0.4722222222222222,0.0,0.7704545454545457,0.20588235294117635,0.0,0.0,0.5,1.0,1.0,55.1,0.3232323232323232,0.467741935483871,0.16660489251297256,1.0,0.0,0.0,1.0
0.0,0.5,0.4096385542168674,0.01388888888888889,0.1111111111111111,0.4931818181818184,0.6911764705882353,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,77.1,0.0505050505050505,0.3763440860215054,0.3497034840622683,1.0,0.0,0.0,1.0
0.1428571428571428,0.0,0.891566265060241,0.5,0.7222222222222222,0.6272727272727272,0.338235294117647,0.0,0.5,0.5,0.0,0.6666666666666665,97.7,0.7373737373737373,0.5161290322580646,0.8189134808853118,1.0,0.0,0.0,1.0
0.5714285714285716,0.0,0.2771084337349397,0.1388888888888889,0.07407407407407407,1.0000000000000002,0.4705882352941177,0.0,1.0,0.5,0.5,0.0,66.9,0.1212121212121212,0.403225806451613,0.30445832892089375,1.0,0.0,1.0,0.0
0.1428571428571428,0.0,0.7228915662650601,0.4722222222222222,0.37037037037037035,0.825,0.5588235294117647,0.0,0.0,0.0,0.5,0.8888888888888888,99.9,0.5252525252525253,0.5430107526881721,0.7330827067669171,0.0,1.0,0.0,1.0
0.4285714285714284,0.5,0.7228915662650601,0.3472222222222222,0.537037037037037,0.6613636363636364,0.5147058823529411,1.0,0.8333333333333333,0.0,0.0,1.0,100.0,0.5252525252525253,0.8494623655913979,0.6758974902043842,1.0,0.0,0.0,1.0
0.4285714285714284,0.0,0.3253012048192771,0.19444444444444445,0.07407407407407407,0.6045454545454545,0.6764705882352939,0.0,0.16666666666666666,0.0,1.0,0.0,57.2,0.1616161616161616,0.20967741935483875,0.29521868050407707,1.0,0.0,1.0,0.0
0.8571428571428572,0.0,0.5301204819277108,0.2777777777777778,0.37037037037037035,0.6772727272727272,0.5735294117647058,0.5,0.6666666666666666,1.0,0.5,0.4444444444444445,77.3,0.3838383838383838,0.5483870967741937,0.4997352536270253,0.0,1.0,1.0,0.0
0.4285714285714284,0.5,0.7108433734939759,0.4583333333333333,0.5185185185185185,0.5431818181818184,0.338235294117647,0.5,0.5,1.0,0.0,0.6666666666666665,91.6,0.5959595959595959,0.5161290322580646,0.6240204384199937,0.0,1.0,1.0,0.0
0.8571428571428572,0.5,0.34939759036144574,0.36111111111111116,0.3333333333333333,0.18181818181818188,0.8676470588235292,0.5,1.0,0.5,0.5,0.7777777777777777,70.7,0.42424242424242425,0.9247311827956991,0.2456846341205125,1.0,0.0,1.0,0.0
0.4285714285714284,1.0,0.38554216867469876,0.4444444444444445,0.9259259259259258,1.0000000000000002,0.5147058823529411,0.5,0.8333333333333333,0.5,1.0,0.1111111111111111,57.6,0.808080808080808,0.4193548387096775,0.4235941967595044,1.0,0.0,1.0,0.0
0.5714285714285716,0.0,0.3132530120481927,0.6805555555555556,0.0,0.6954545454545453,0.45588235294117646,0.0,1.0,0.5,1.0,0.3333333333333333,60.2,0.47474747474747475,0.5591397849462366,0.2980514666949063,0.0,1.0,1.0,0.0
1.0,0.5,0.24096385542168672,0.08333333333333333,0.5555555555555556,0.7500000000000002,0.6617647058823528,1.0,1.0,0.5,0.5,0.1111111111111111,50.5,0.3434343434343434,0.5268817204301076,0.23562427194747432,1.0,0.0,0.0,1.0
0.8571428571428572,0.0,0.3012048192771084,0.6111111111111112,0.2962962962962963,0.6454545454545457,0.5294117647058822,0.0,0.8333333333333333,0.0,0.0,0.3333333333333333,51.3,0.5858585858585859,0.5322580645161291,0.27930742348829823,1.0,0.0,1.0,0.0
0.2857142857142856,0.5,0.2048192771084337,0.36111111111111116,0.48148148148148145,0.49090909090909074,0.5588235294117647,0.5,0.6666666666666666,0.0,0.5,0.5555555555555556,53.5,0.5050505050505051,0.5967741935483872,0.17462670761410565,1.0,0.0,1.0,0.0
0.7142857142857144,0.5,0.4337349397590361,0.19444444444444445,0.4259259259259259,0.615909090909091,0.9264705882352942,0.5,0.8333333333333333,0.0,1.0,0.5555555555555556,79.2,0.3535353535353535,0.7849462365591399,0.3960076246955416,1.0,0.0,1.0,0.0
0.0,0.5,0.2771084337349397,0.125,0.18518518518518517,0.2954545454545454,0.44117647058823534,0.0,0.16666666666666666,1.0,0.0,0.1111111111111111,47.2,0.1717171717171717,0.1774193548387097,0.21007624695541666,1.0,0.0,0.0,1.0
0.4285714285714284,0.5,0.4698795180722891,0.3194444444444444,0.3888888888888889,1.0000000000000002,0.4264705882352941,1.0,1.0,0.0,0.5,0.3333333333333333,73.4,0.42424242424242425,0.5483870967741937,0.5162554273006459,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.14457831325301201,0.5,0.0,0.37954545454545463,0.49999999999999994,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,41.1,0.3434343434343434,0.467741935483871,0.11548236789155987,1.0,0.0,0.0,1.0
1.0,0.5,0.48192771084337344,0.3194444444444444,0.4629629629629629,0.42500000000000004,0.6764705882352939,0.0,1.0,0.0,0.5,0.0,77.8,0.4646464646464646,0.4784946236559141,0.3955310812241872,1.0,0.0,1.0,0.0
0.4285714285714284,0.0,0.5783132530120481,0.5972222222222222,0.3888888888888889,0.5590909090909091,0.2205882352941177,0.0,0.8333333333333333,0.5,0.0,0.1111111111111111,63.4,0.6262626262626263,0.31182795698924737,0.5121253838822407,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.06024096385542168,0.11111111111111112,0.4629629629629629,0.9522727272727274,0.1323529411764705,1.0,0.6666666666666666,0.5,0.5,0.2222222222222222,43.9,0.3131313131313131,0.27956989247311825,0.06479667478555544,0.0,1.0,1.0,0.0
0.7142857142857144,0.5,0.49397590361445776,0.3472222222222222,0.5555555555555556,0.6613636363636364,0.3823529411764705,0.5,0.6666666666666666,0.5,0.5,0.4444444444444445,70.2,0.5353535353535354,0.4784946236559141,0.4618632849729958,1.0,0.0,1.0,0.0
0.7142857142857144,0.0,0.6385542168674698,0.1388888888888889,0.40740740740740744,0.3772727272727272,0.19117647058823523,0.0,0.0,0.5,0.0,0.7777777777777777,81.3,0.30303030303030304,0.3548387096774195,0.5093455469660065,1.0,0.0,1.0,0.0
0.7142857142857144,0.5,0.2048192771084337,0.4027777777777778,0.37037037037037035,0.9431818181818181,0.41176470588235287,0.5,0.0,0.5,0.5,0.5555555555555556,50.2,0.47474747474747475,0.32795698924731187,0.21940855660277453,1.0,0.0,1.0,0.0
0.1428571428571428,0.0,0.7228915662650601,0.5,0.14814814814814814,0.825,0.5735294117647058,0.5,0.0,0.5,0.5,0.2222222222222222,87.9,0.42424242424242425,0.22580645161290325,0.7330827067669171,1.0,0.0,1.0,0.0
0.4285714285714284,0.5,0.49397590361445776,0.2777777777777778,0.18518518518518517,0.781818181818182,0.3235294117647059,0.5,0.8333333333333333,0.0,0.0,0.5555555555555556,80.9,0.2828282828282828,0.564516129032258,0.4906279783966959,1.0,0.0,1.0,0.0
0.7142857142857144,0.5,0.28915662650602403,0.0,0.5740740740740741,0.822727272727273,0.23529411764705882,0.5,0.5,0.0,0.5,0.6666666666666665,63.9,0.29292929292929293,0.4784946236559141,0.2929153870591973,1.0,0.0,0.0,1.0
0.5714285714285716,0.5,0.4096385542168674,0.37500000000000006,0.6296296296296295,1.0000000000000002,0.49999999999999994,0.5,0.16666666666666666,0.5,0.5,0.5555555555555556,65.6,0.5959595959595959,0.413978494623656,0.45006883405697334,1.0,0.0,1.0,0.0
0.8571428571428572,0.5,0.5180722891566264,0.4166666666666667,0.2777777777777778,1.0000000000000002,0.6323529411764706,0.5,0.8333333333333333,0.5,0.0,1.0,93.2,0.4343434343434343,0.8924731182795701,0.5692047018955839,1.0,0.0,0.0,1.0
0.1428571428571428,0.5,0.4337349397590361,0.4166666666666667,0.3518518518518518,0.5022727272727272,0.19117647058823523,0.5,1.0,0.0,0.0,0.5555555555555556,74.0,0.47474747474747475,0.5698924731182796,0.3721804511278195,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.5180722891566264,0.5555555555555556,0.14814814814814814,1.0000000000000002,0.6323529411764706,0.0,0.0,0.5,0.0,0.0,60.8,0.4646464646464646,0.13978494623655918,0.5692047018955839,1.0,0.0,1.0,0.0
0.4285714285714284,0.5,0.25301204819277107,0.16666666666666666,0.5740740740740741,0.7454545454545454,0.6323529411764706,0.5,0.6666666666666666,1.0,0.0,0.2222222222222222,50.4,0.4141414141414141,0.4623655913978495,0.24684951816160117,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.45783132530120474,0.4583333333333333,0.4629629629629629,0.7727272727272727,0.6470588235294117,0.5,0.8333333333333333,0.0,0.5,0.6666666666666665,74.3,0.5656565656565656,0.7365591397849464,0.4527162977867203,1.0,0.0,1.0,0.0
0.1428571428571428,0.5,0.16867469879518068,0.5416666666666666,0.7222222222222222,0.2749999999999999,0.7058823529411764,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,32.8,0.7676767676767676,0.5430107526881721,0.1262045959970348,0.0,1.0,0.0,1.0
